Number,Time
38584,0.193
38585,0.236
38586,0.19
38587,0.187
38588,0.189
38589,0.211
38590,0.19
38591,0.195
38592,0.193
38593,3.325
38594,0.181
38595,0.187
38596,0.183
38597,0.213
38598,0.188
38599,0.19
38600,0.19
38601,0.236
38602,0.185
38603,2.954
38604,0.175
38605,0.194
38606,0.179
38607,0.19
38608,0.181
38609,2.84
38610,0.177
38611,2.592
38612,0.171
38613,0.214
38614,0.188
38615,0.187
38616,0.192
38617,0.222
38618,0.187
38619,0.181
38620,0.188
38621,0.197
38622,0.188
38623,0.186
38624,0.196
38625,0.254
38626,0.187
38627,0.182
38628,0.186
38629,2.793
38630,0.187
38631,0.183
38632,0.191
38633,0.22
38634,0.186
38635,0.178
38636,0.178
38637,0.218
38638,0.176
38639,2.716
38640,0.185
38641,0.255
38642,0.177
38643,0.19
38644,0.18
38645,0.216
38646,0.183
38647,0.189
38648,0.19
38649,0.237
38650,0.176
38651,2.704
38652,0.179
38653,2.844
38654,0.18
38655,0.197
38656,0.19
38657,0.353
38658,0.191
38659,0.182
38660,0.187
38661,0.218
38662,0.19
38663,0.188
38664,0.19
38665,0.22
38666,0.177
38667,0.176
38668,0.184
38669,2.94
38670,0.184
38671,2.679
38672,0.187
38673,0.256
38674,0.179
38675,0.162
38676,0.185
38677,2.503
38678,0.182
38679,0.17
38680,0.189
38681,0.239
38682,0.183
38683,0.17
38684,0.187
38685,0.238
38686,0.184
38687,0.182
38688,0.19
38689,0.275
38690,0.18
38691,0.178
38692,0.183
38693,2.838
38694,0.188
38695,0.185
38696,0.18
38697,0.237
38698,0.174
38699,2.839
38700,0.186
38701,0.239
38702,0.185
38703,0.187
38704,0.178
38705,0.252
38706,0.177
38707,2.843
38708,0.187
38709,0.206
38710,0.191
38711,2.692
38712,0.191
38713,2.932
38714,0.175
38715,0.183
38716,0.19
38717,0.2
38718,0.188
38719,0.187
38720,0.189
38721,0.272
38722,0.188
38723,2.683
38724,0.19
38725,0.207
38726,0.194
38727,0.184
38728,0.191
38729,2.989
38730,0.192
38731,0.185
38732,0.193
38733,0.202
38734,0.177
38735,0.187
38736,0.189
38737,2.921
38738,0.191
38739,0.178
38740,0.187
38741,0.196
38742,0.185
38743,0.183
38744,0.19
38745,0.228
38746,0.19
38747,2.953
38748,0.189
38749,3.042
38750,0.192
38751,0.17
38752,0.195
38753,0.292
38754,0.187
38755,0.181
38756,0.18
38757,0.209
38758,0.193
38759,0.172
38760,0.184
38761,0.243
38762,0.186
38763,0.183
38764,0.188
38765,0.206
38766,0.179
38767,2.683
38768,0.21
38769,0.26
38770,0.203
38771,0.185
38772,0.187
38773,0.214
38774,0.192
38775,0.186
38776,0.193
38777,0.235
38778,0.187
38779,0.193
38780,0.195
38781,0.219
38782,0.191
38783,2.765
38784,0.19
38785,0.303
38786,0.192
38787,0.189
38788,0.176
38789,0.203
38790,0.176
38791,2.721
38792,0.177
38793,0.229
38794,0.176
38795,0.189
38796,0.185
38797,0.204
38798,0.173
38799,0.194
38800,0.175
38801,0.248
38802,0.177
38803,2.841
38804,0.192
38805,0.211
38806,0.173
38807,0.195
38808,0.19
38809,0.23
38810,0.171
38811,0.19
38812,0.176
38813,0.214
38814,0.181
38815,0.2
38816,0.18
38817,0.271
38818,0.176
38819,0.19
38820,0.174
38821,2.556
38822,0.189
38823,0.187
38824,0.187
38825,0.227
38826,0.195
38827,0.19
38828,0.19
38829,0.216
38830,0.196
38831,0.194
38832,0.181
38833,3.019
38834,0.176
38835,0.19
38836,0.179
38837,0.207
38838,0.179
38839,2.882
38840,0.179
38841,0.225
38842,0.186
38843,0.193
38844,0.19
38845,0.209
38846,0.197
38847,0.198
38848,0.19
38849,0.282
38850,0.196
38851,2.599
38852,0.179
38853,0.208
38854,0.175
38855,0.189
38856,0.18
38857,0.224
38858,0.174
38859,0.19
38860,0.175
38861,2.849
38862,0.179
38863,0.199
38864,0.181
38865,0.248
38866,0.18
38867,3.912
38868,0.18
38869,0.21
38870,0.176
38871,0.191
38872,0.175
38873,2.846
38874,0.178
38875,0.19
38876,0.189
38877,0.207
38878,0.191
38879,0.203
38880,0.184
38881,0.277
38882,0.193
38883,0.188
38884,0.192
38885,0.199
38886,0.193
38887,0.186
38888,0.195
38889,0.222
38890,0.192
38891,2.746
38892,0.195
38893,0.221
38894,0.208
38895,0.187
38896,0.195
38897,0.239
38898,0.195
38899,0.187
38900,0.195
38901,0.206
38902,0.189
38903,2.707
38904,0.211
38905,0.244
38906,0.211
38907,0.182
38908,0.193
38909,0.202
38910,0.194
38911,0.188
38912,0.199
38913,0.38
38914,0.182
38915,0.191
38916,0.184
38917,2.836
38918,0.186
38919,0.183
38920,0.182
38921,2.972
38922,0.172
38923,2.792
38924,0.21
38925,0.193
38926,0.186
38927,0.181
38928,0.182
38929,0.23
38930,0.183
38931,0.17
38932,0.187
38933,2.679
38934,0.182
38935,0.181
38936,0.178
38937,0.22
38938,0.179
38939,0.183
38940,0.184
38941,0.206
38942,0.183
38943,0.181
38944,0.171
38945,0.272
38946,0.185
38947,0.182
38948,0.181
38949,0.204
38950,0.181
38951,0.186
38952,0.185
38953,2.742
38954,0.184
38955,0.186
38956,0.191
38957,0.23
38958,0.18
38959,2.99
38960,0.187
38961,0.235
38962,0.185
38963,0.184
38964,0.171
38965,0.194
38966,0.183
38967,0.174
38968,0.19
38969,0.21
38970,0.184
38971,2.828
38972,0.182
38973,0.193
38974,0.181
38975,0.186
38976,0.185
38977,3.204
38978,0.182
38979,0.181
38980,0.167
38981,0.204
38982,0.168
38983,0.185
38984,0.189
38985,0.208
38986,0.169
38987,0.186
38988,0.189
38989,0.202
38990,0.183
38991,0.185
38992,0.18
38993,2.765
38994,0.185
38995,0.178
38996,0.184
38997,0.207
38998,0.179
38999,0.186
39000,0.182
39001,0.221
39002,0.18
39003,0.186
39004,0.185
39005,0.205
39006,0.184
39007,0.188
39008,0.177
39009,0.256
39010,0.179
39011,0.177
39012,0.181
39013,0.192
39014,0.181
39015,0.179
39016,0.186
39017,0.218
39018,0.18
39019,2.825
39020,0.194
39021,0.214
39022,0.186
39023,2.907
39024,0.213
39025,0.252
39026,0.179
39027,0.177
39028,0.187
39029,0.205
39030,0.185
39031,0.179
39032,0.184
39033,0.222
39034,0.185
39035,0.177
39036,0.187
39037,0.206
39038,0.19
39039,0.185
39040,0.188
39041,3.306
39042,0.174
39043,2.553
39044,0.199
39045,0.219
39046,0.179
39047,2.535
39048,0.198
39049,0.224
39050,0.178
39051,0.175
39052,0.185
39053,0.212
39054,0.185
39055,0.177
39056,0.182
39057,0.232
39058,0.178
39059,0.178
39060,0.183
39061,0.187
39062,0.172
39063,0.174
39064,0.18
39065,0.228
39066,0.184
39067,0.188
39068,0.183
39069,0.21
39070,0.187
39071,0.19
39072,0.19
39073,0.27
39074,0.178
39075,0.171
39076,0.182
39077,0.205
39078,0.171
39079,2.543
39080,0.172
39081,0.22
39082,0.171
39083,0.187
39084,0.17
39085,0.215
39086,0.188
39087,0.193
39088,0.19
39089,2.947
39090,0.186
39091,0.176
39092,0.19
39093,0.192
39094,0.189
39095,0.185
39096,0.184
39097,2.922
39098,0.173
39099,0.186
39100,0.179
39101,0.204
39102,0.189
39103,2.794
39104,0.175
39105,0.318
39106,0.18
39107,2.596
39108,0.207
39109,0.218
39110,0.183
39111,0.178
39112,0.184
39113,2.774
39114,0.172
39115,0.187
39116,0.186
39117,0.193
39118,0.184
39119,2.759
39120,0.182
39121,0.255
39122,0.188
39123,0.187
39124,0.185
39125,0.201
39126,0.184
39127,0.174
39128,0.19
39129,0.231
39130,0.19
39131,0.183
39132,0.189
39133,2.908
39134,0.181
39135,0.184
39136,0.193
39137,0.258
39138,0.182
39139,2.814
39140,0.182
39141,0.196
39142,0.187
39143,0.177
39144,0.175
39145,0.217
39146,0.19
39147,0.183
39148,0.188
39149,0.199
39150,0.19
39151,0.18
39152,0.196
39153,0.235
39154,0.186
39155,0.18
39156,0.186
39157,2.836
39158,0.187
39159,0.18
39160,0.189
39161,2.92
39162,0.183
39163,2.863
39164,0.19
39165,0.197
39166,0.193
39167,0.182
39168,0.198
39169,0.356
39170,0.184
39171,0.176
39172,0.186
39173,0.196
39174,0.184
39175,0.161
39176,0.174
39177,0.213
39178,0.184
39179,0.181
39180,0.187
39181,2.735
39182,0.184
39183,0.184
39184,0.184
39185,0.233
39186,0.183
39187,0.179
39188,0.188
39189,0.202
39190,0.187
39191,2.859
39192,0.188
39193,0.21
39194,0.188
39195,0.188
39196,0.174
39197,0.198
39198,0.193
39199,2.732
39200,0.185
39201,0.231
39202,0.182
39203,0.174
39204,0.184
39205,0.194
39206,0.18
39207,0.173
39208,0.188
39209,3.938
39210,0.199
39211,0.209
39212,0.204
39213,0.211
39214,0.201
39215,0.198
39216,0.215
39217,4.138
39218,0.197
39219,0.195
39220,0.186
39221,0.21
39222,0.203
39223,0.196
39224,0.211
39225,0.282
39226,0.203
39227,3.763
39228,0.209
39229,3.652
39230,0.208
39231,0.178
39232,0.184
39233,4.009
39234,0.198
39235,0.188
39236,0.197
39237,0.222
39238,0.229
39239,3.383
39240,0.214
39241,3.898
39242,0.219
39243,0.205
39244,0.213
39245,0.22
39246,0.203
39247,0.208
39248,0.225
39249,0.31
39250,0.218
39251,3.542
39252,0.197
39253,0.216
39254,0.202
39255,0.196
39256,0.194
39257,0.267
39258,0.193
39259,0.194
39260,0.202
39261,0.216
39262,0.199
39263,0.197
39264,0.199
39265,0.282
39266,0.205
39267,0.196
39268,0.205
39269,0.218
39270,0.218
39271,0.203
39272,0.212
39273,0.239
39274,0.208
39275,0.215
39276,0.203
39277,0.228
39278,0.191
39279,0.203
39280,0.209
39281,0.275
39282,0.198
39283,0.196
39284,0.197
39285,0.214
39286,0.191
39287,0.199
39288,0.196
39289,0.232
39290,0.175
39291,0.188
39292,0.181
39293,3.099
39294,0.19
39295,0.188
39296,0.181
39297,0.345
39298,0.171
39299,0.183
39300,0.174
39301,2.763
39302,0.173
39303,0.185
39304,0.172
39305,0.229
39306,0.175
39307,0.185
39308,0.176
39309,0.21
39310,0.174
39311,0.189
39312,0.179
39313,3.066
39314,0.173
39315,0.185
39316,0.173
39317,2.815
39318,0.172
39319,0.187
39320,0.188
39321,0.23
39322,0.182
39323,2.947
39324,0.202
39325,0.214
39326,0.19
39327,0.194
39328,0.193
39329,0.326
39330,0.186
39331,0.19
39332,0.171
39333,0.204
39334,0.185
39335,0.181
39336,0.189
39337,0.228
39338,0.188
39339,0.187
39340,0.19
39341,2.872
39342,0.2
39343,2.712
39344,0.188
39345,0.252
39346,0.189
39347,0.192
39348,0.191
39349,0.212
39350,0.186
39351,0.169
39352,0.191
39353,0.213
39354,0.187
39355,0.18
39356,0.195
39357,0.218
39358,0.194
39359,2.702
39360,0.182
39361,0.316
39362,0.171
39363,0.187
39364,0.187
39365,0.204
39366,0.206
39367,7.908
39368,0.24
39369,0.256
39370,0.209
39371,2.979
39372,0.197
39373,2.974
39374,0.209
39375,0.212
39376,0.201
39377,0.285
39378,0.193
39379,0.208
39380,0.212
39381,0.243
39382,0.195
39383,3.127
39384,0.217
39385,0.252
39386,0.215
39387,0.206
39388,0.212
39389,0.231
39390,0.199
39391,0.215
39392,0.203
39393,0.301
39394,0.196
39395,0.214
39396,0.198
39397,3.055
39398,0.198
39399,0.21
39400,0.206
39401,0.261
39402,0.2
39403,0.219
39404,0.195
39405,0.234
39406,0.199
39407,0.221
39408,0.206
39409,3.539
39410,0.215
39411,0.209
39412,0.214
39413,0.236
39414,0.213
39415,0.205
39416,0.216
39417,0.253
39418,0.214
39419,3.144
39420,0.241
39421,0.24
39422,0.205
39423,0.21
39424,0.204
39425,0.415
39426,0.193
39427,0.205
39428,0.196
39429,0.231
39430,0.191
39431,0.21
39432,0.195
39433,0.254
39434,0.189
39435,0.206
39436,0.185
39437,0.229
39438,0.192
39439,3.019
39440,0.226
39441,0.272
39442,0.208
39443,2.894
39444,0.212
39445,0.253
39446,0.23
39447,0.225
39448,0.211
39449,0.252
39450,0.187
39451,3.147
39452,0.201
39453,0.218
39454,0.2
39455,0.21
39456,0.209
39457,0.3
39458,0.204
39459,0.21
39460,0.204
39461,3.082
39462,0.204
39463,0.204
39464,0.199
39465,0.249
39466,0.2
39467,0.204
39468,0.204
39469,0.224
39470,0.209
39471,0.198
39472,0.209
39473,0.274
39474,0.202
39475,0.197
39476,0.202
39477,0.23
39478,0.206
39479,0.2
39480,0.211
39481,0.25
39482,0.206
39483,0.198
39484,0.207
39485,0.227
39486,0.206
39487,0.201
39488,0.199
39489,0.33
39490,0.198
39491,0.197
39492,0.209
39493,0.227
39494,0.203
39495,0.199
39496,0.208
39497,0.258
39498,0.206
39499,2.989
39500,0.228
39501,0.262
39502,0.224
39503,2.931
39504,0.231
39505,0.293
39506,0.222
39507,0.205
39508,0.205
39509,3.214
39510,0.232
39511,3.025
39512,0.231
39513,0.257
39514,0.21
39515,0.207
39516,0.216
39517,0.234
39518,0.213
39519,0.209
39520,0.217
39521,3.805
39522,0.206
39523,0.208
39524,0.206
39525,0.23
39526,0.205
39527,0.214
39528,0.204
39529,0.238
39530,0.197
39531,0.207
39532,0.205
39533,0.233
39534,0.211
39535,0.216
39536,0.212
39537,0.285
39538,0.215
39539,0.211
39540,0.214
39541,3.261
39542,0.209
39543,0.208
39544,0.21
39545,0.257
39546,0.213
39547,0.2
39548,0.21
39549,0.235
39550,0.207
39551,3.142
39552,0.216
39553,0.355
39554,0.209
39555,0.203
39556,0.206
39557,0.223
39558,0.2
39559,0.201
39560,0.205
39561,0.239
39562,0.21
39563,2.826
39564,0.231
39565,0.245
39566,0.207
39567,0.201
39568,0.21
39569,3.518
39570,0.192
39571,0.198
39572,0.212
39573,0.228
39574,0.2
39575,0.205
39576,0.208
39577,0.253
39578,0.215
39579,0.198
39580,0.211
39581,3.133
39582,0.208
39583,0.204
39584,0.213
39585,0.359
39586,0.209
39587,0.197
39588,0.208
39589,0.229
39590,0.205
39591,0.209
39592,0.211
39593,0.246
39594,0.208
39595,0.197
39596,0.209
39597,0.228
39598,0.214
39599,0.202
39600,0.217
39601,0.271
39602,0.209
39603,0.201
39604,0.206
39605,0.219
39606,0.208
39607,3.053
39608,0.215
39609,0.253
39610,0.206
39611,0.211
39612,0.216
39613,0.236
39614,0.198
39615,0.209
39616,0.215
39617,0.33
39618,0.211
39619,3.02
39620,0.225
39621,0.25
39622,0.206
39623,2.915
39624,0.23
39625,0.291
39626,0.224
39627,0.207
39628,0.207
39629,0.237
39630,0.208
39631,3.286
39632,0.21
39633,0.29
39634,0.194
39635,0.199
39636,0.213
39637,0.229
39638,0.206
39639,0.203
39640,0.207
39641,0.259
39642,0.214
39643,0.204
39644,0.209
39645,0.229
39646,0.214
39647,0.205
39648,0.214
39649,0.303
39650,0.209
39651,0.211
39652,0.211
39653,0.237
39654,0.215
39655,0.212
39656,0.21
39657,0.273
39658,0.2
39659,3.035
39660,0.229
39661,0.263
39662,0.231
39663,0.221
39664,0.216
39665,0.287
39666,0.212
39667,3.067
39668,0.212
39669,0.239
39670,0.22
39671,3.12
39672,0.218
39673,0.24
39674,0.214
39675,0.191
39676,0.213
39677,0.232
39678,0.212
39679,3.181
39680,0.252
39681,0.37
39682,0.197
39683,0.205
39684,0.202
39685,0.234
39686,0.205
39687,0.197
39688,0.21
39689,0.244
39690,0.208
39691,0.195
39692,0.205
39693,0.237
39694,0.204
39695,0.201
39696,0.205
39697,0.282
39698,0.194
39699,0.197
39700,0.192
39701,0.24
39702,0.2
39703,3.176
39704,0.196
39705,0.26
39706,0.192
39707,0.201
39708,0.201
39709,3.229
39710,0.199
39711,0.209
39712,0.201
39713,0.307
39714,0.196
39715,0.195
39716,0.206
39717,0.231
39718,0.195
39719,3.135
39720,0.194
39721,0.25
39722,0.195
39723,0.212
39724,0.2
39725,0.22
39726,0.195
39727,2.931
39728,0.219
39729,0.28
39730,0.193
39731,0.209
39732,0.194
39733,3.256
39734,0.194
39735,0.21
39736,0.207
39737,0.261
39738,0.198
39739,0.216
39740,0.2
39741,0.243
39742,0.199
39743,0.215
39744,0.202
39745,0.323
39746,0.196
39747,0.212
39748,0.199
39749,3.059
39750,0.215
39751,0.226
39752,0.202
39753,0.268
39754,0.209
39755,0.208
39756,0.215
39757,0.236
39758,0.211
39759,0.211
39760,0.212
39761,3.313
39762,0.208
39763,0.209
39764,0.194
39765,0.226
39766,0.195
39767,0.212
39768,0.203
39769,3.062
39770,0.204
39771,0.212
39772,0.201
39773,0.242
39774,0.211
39775,0.217
39776,0.218
39777,0.34
39778,0.211
39779,3.043
39780,0.211
39781,0.238
39782,0.215
39783,0.214
39784,0.201
39785,0.258
39786,0.212
39787,0.205
39788,0.217
39789,0.236
39790,0.213
39791,3.009
39792,0.217
39793,0.295
39794,0.215
39795,0.189
39796,0.218
39797,0.228
39798,0.212
39799,2.998
39800,0.214
39801,0.26
39802,0.212
39803,0.202
39804,0.216
39805,0.227
39806,0.215
39807,0.209
39808,0.218
39809,0.354
39810,0.202
39811,0.213
39812,0.208
39813,0.236
39814,0.208
39815,0.215
39816,0.214
39817,0.267
39818,0.211
39819,0.203
39820,0.2
39821,3.388
39822,0.194
39823,0.214
39824,0.2
39825,0.281
39826,0.206
39827,2.859
39828,0.229
39829,3.028
39830,0.211
39831,0.211
39832,0.211
39833,0.266
39834,0.21
39835,0.208
39836,0.217
39837,0.237
39838,0.211
39839,2.997
39840,0.247
39841,3.581
39842,0.207
39843,0.208
39844,0.214
39845,0.22
39846,0.206
39847,3.236
39848,0.242
39849,0.26
39850,0.2
39851,0.213
39852,0.199
39853,0.232
39854,0.203
39855,0.212
39856,0.201
39857,3.212
39858,0.192
39859,0.215
39860,0.202
39861,0.244
39862,0.206
39863,3.031
39864,0.199
39865,0.265
39866,0.202
39867,0.212
39868,0.203
39869,3.099
39870,0.205
39871,0.215
39872,0.212
39873,0.366
39874,0.196
39875,0.22
39876,0.196
39877,3.186
39878,0.235
39879,0.202
39880,0.201
39881,0.261
39882,0.204
39883,3.248
39884,0.213
39885,0.242
39886,0.201
39887,3.187
39888,0.223
39889,0.266
39890,0.201
39891,0.203
39892,0.199
39893,0.238
39894,0.197
39895,0.211
39896,0.216
39897,0.252
39898,0.202
39899,0.21
39900,0.203
39901,3.258
39902,0.208
39903,0.214
39904,0.204
39905,0.283
39906,0.197
39907,0.204
39908,0.199
39909,0.233
39910,0.2
39911,0.215
39912,0.203
39913,0.27
39914,0.199
39915,0.214
39916,0.203
39917,0.235
39918,0.2
39919,0.218
39920,0.207
39921,0.281
39922,0.199
39923,0.216
39924,0.211
39925,0.235
39926,0.202
39927,0.223
39928,0.198
39929,3.37
39930,0.212
39931,0.221
39932,0.218
39933,0.246
39934,0.216
39935,0.221
39936,0.222
39937,4.538
39938,0.207
39939,0.209
39940,0.209
39941,0.226
39942,0.214
39943,0.178
39944,0.21
39945,0.238
39946,0.202
39947,0.203
39948,0.201
39949,0.234
39950,0.204
39951,0.198
39952,0.212
39953,3.367
39954,0.202
39955,0.198
39956,0.204
39957,0.232
39958,0.204
39959,0.201
39960,0.193
39961,0.235
39962,0.196
39963,0.21
39964,0.199
39965,0.231
39966,0.208
39967,0.219
39968,0.204
39969,0.313
39970,0.19
39971,2.759
39972,0.212
39973,0.255
39974,0.215
39975,0.206
39976,0.196
39977,0.251
39978,0.192
39979,3.257
39980,0.221
39981,0.222
39982,0.206
39983,3.102
39984,0.223
39985,0.296
39986,0.209
39987,0.209
39988,0.21
39989,2.995
39990,0.212
39991,0.212
39992,0.207
39993,0.264
39994,0.209
39995,0.215
39996,0.211
39997,0.235
39998,0.209
39999,0.211
40000,0.211
40001,0.305
40002,0.198
40003,0.196
40004,0.206
40005,0.215
40006,0.204
40007,0.204
40008,0.205
40009,3.185
40010,0.203
40011,0.189
40012,0.212
40013,3.218
40014,0.205
40015,0.208
40016,0.209
40017,0.298
40018,0.204
40019,0.208
40020,0.209
40021,0.229
40022,0.205
40023,0.2
40024,0.208
40025,0.271
40026,0.205
40027,0.211
40028,0.21
40029,0.23
40030,0.212
40031,3.06
40032,0.212
40033,0.286
40034,0.191
40035,0.204
40036,0.208
40037,3.149
40038,0.206
40039,3.097
40040,0.234
40041,0.265
40042,0.192
40043,0.211
40044,0.198
40045,0.23
40046,0.205
40047,0.215
40048,0.214
40049,0.27
40050,0.208
40051,0.21
40052,0.21
40053,0.225
40054,0.197
40055,0.21
40056,0.199
40057,0.248
40058,0.207
40059,0.209
40060,0.208
40061,0.234
40062,0.215
40063,3.311
40064,0.2
40065,0.334
40066,0.194
40067,0.212
40068,0.197
40069,0.226
40070,0.191
40071,0.211
40072,0.19
40073,0.249
40074,0.205
40075,0.205
40076,0.205
40077,0.218
40078,0.207
40079,0.2
40080,0.21
40081,0.26
40082,0.201
40083,0.197
40084,0.21
40085,0.221
40086,0.211
40087,2.881
40088,0.237
40089,0.271
40090,0.209
40091,0.201
40092,0.212
40093,3.119
40094,0.213
40095,0.201
40096,0.21
40097,0.273
40098,0.21
40099,3.076
40100,0.207
40101,0.203
40102,0.204
40103,0.202
40104,0.209
40105,0.246
40106,0.209
40107,0.21
40108,0.208
40109,0.208
40110,0.213
40111,3.125
40112,0.21
40113,0.281
40114,0.214
40115,0.199
40116,0.212
40117,0.228
40118,0.214
40119,0.2
40120,0.22
40121,0.252
40122,0.219
40123,3.182
40124,0.213
40125,0.223
40126,0.213
40127,2.996
40128,0.219
40129,3.746
40130,0.208
40131,0.198
40132,0.206
40133,0.222
40134,0.209
40135,0.198
40136,0.21
40137,0.236
40138,0.21
40139,0.192
40140,0.206
40141,0.218
40142,0.213
40143,0.201
40144,0.216
40145,0.292
40146,0.211
40147,0.186
40148,0.204
40149,0.221
40150,0.211
40151,2.962
40152,0.24
40153,3.378
40154,0.196
40155,0.206
40156,0.205
40157,0.234
40158,0.214
40159,0.219
40160,0.212
40161,0.319
40162,0.208
40163,3.183
40164,0.24
40165,0.273
40166,0.209
40167,0.21
40168,0.196
40169,3.17
40170,0.216
40171,0.205
40172,0.213
40173,0.237
40174,0.214
40175,0.216
40176,0.219
40177,3.64
40178,0.199
40179,0.205
40180,0.214
40181,0.227
40182,0.213
40183,0.203
40184,0.218
40185,0.263
40186,0.209
40187,0.207
40188,0.217
40189,3.042
40190,0.213
40191,0.216
40192,0.218
40193,3.911
40194,0.2
40195,0.202
40196,0.204
40197,0.225
40198,0.192
40199,0.208
40200,0.212
40201,0.25
40202,0.202
40203,0.209
40204,0.207
40205,0.227
40206,0.207
40207,0.209
40208,0.203
40209,0.285
40210,0.192
40211,0.202
40212,0.207
40213,3.271
40214,0.206
40215,0.185
40216,0.207
40217,0.262
40218,0.203
40219,0.203
40220,0.214
40221,0.23
40222,0.197
40223,0.212
40224,0.2
40225,0.304
40226,0.197
40227,0.208
40228,0.197
40229,0.233
40230,0.205
40231,3.186
40232,0.214
40233,0.247
40234,0.209
40235,0.205
40236,0.207
40237,3.233
40238,0.212
40239,0.205
40240,0.212
40241,3.455
40242,0.213
40243,0.199
40244,0.205
40245,0.238
40246,0.207
40247,0.208
40248,0.215
40249,0.256
40250,0.207
40251,0.212
40252,0.197
40253,3.096
40254,0.199
40255,0.214
40256,0.201
40257,0.333
40258,0.197
40259,0.213
40260,0.193
40261,0.239
40262,0.194
40263,0.212
40264,0.22
40265,0.25
40266,0.208
40267,0.209
40268,0.211
40269,0.232
40270,0.207
40271,0.212
40272,0.211
40273,0.267
40274,0.194
40275,0.195
40276,0.207
40277,3.184
40278,0.21
40279,0.204
40280,0.213
40281,0.242
40282,0.209
40283,2.971
40284,0.205
40285,0.226
40286,0.212
40287,0.205
40288,0.209
40289,3.545
40290,0.21
40291,0.204
40292,0.209
40293,0.233
40294,0.213
40295,0.206
40296,0.223
40297,0.249
40298,0.211
40299,0.214
40300,0.213
40301,0.227
40302,0.213
40303,0.22
40304,0.215
40305,0.275
40306,0.198
40307,0.202
40308,0.209
40309,0.241
40310,0.216
40311,0.206
40312,0.215
40313,0.26
40314,0.215
40315,0.217
40316,0.214
40317,0.237
40318,0.2
40319,0.206
40320,0.218
40321,0.324
40322,0.208
40323,0.211
40324,0.205
40325,0.236
40326,0.204
40327,0.217
40328,0.213
40329,0.257
40330,0.201
40331,0.207
40332,0.21
40333,0.234
40334,0.212
40335,0.21
40336,0.211
40337,0.279
40338,0.206
40339,0.213
40340,0.209
40341,0.237
40342,0.196
40343,3.079
40344,0.228
40345,0.256
40346,0.209
40347,0.208
40348,0.209
40349,0.24
40350,0.214
40351,3.158
40352,0.222
40353,0.292
40354,0.213
40355,0.204
40356,0.206
40357,3.275
40358,0.213
40359,0.208
40360,0.214
40361,3.19
40362,0.206
40363,0.201
40364,0.21
40365,0.24
40366,0.212
40367,0.182
40368,0.19
40369,0.252
40370,0.191
40371,0.183
40372,0.184
40373,0.21
40374,0.19
40375,0.188
